2021-08-14 09:15:34 status unpacked libblkid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:34 status half-configured libblkid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:34 status installed libblkid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:34 configure libtinfo6:arm64 6.2-0ubuntu2 <none>
2021-08-14 09:15:34 status unpacked libtinfo6:arm64 6.2-0ubuntu2
2021-08-14 09:15:34 status half-configured libtinfo6:arm64 6.2-0ubuntu2
2021-08-14 09:15:34 status installed libtinfo6:arm64 6.2-0ubuntu2
2021-08-14 09:15:34 configure bash:arm64 5.0-6ubuntu1 <none>
2021-08-14 09:15:34 status unpacked bash:arm64 5.0-6ubuntu1
2021-08-14 09:15:34 status half-configured bash:arm64 5.0-6ubuntu1
2021-08-14 09:15:35 status installed bash:arm64 5.0-6ubuntu1
2021-08-14 09:15:35 configure libzstd1:arm64 1.4.4+dfsg-3 <none>
2021-08-14 09:15:35 status unpacked libzstd1:arm64 1.4.4+dfsg-3
2021-08-14 09:15:35 status half-configured libzstd1:arm64 1.4.4+dfsg-3
2021-08-14 09:15:35 status installed libzstd1:arm64 1.4.4+dfsg-3
2021-08-14 09:15:35 configure liblzma5:arm64 5.2.4-1 <none>
2021-08-14 09:15:35 status unpacked liblzma5:arm64 5.2.4-1
2021-08-14 09:15:35 status half-configured liblzma5:arm64 5.2.4-1
2021-08-14 09:15:35 status installed liblzma5:arm64 5.2.4-1
2021-08-14 09:15:35 configure libgpg-error0:arm64 1.37-1 <none>
2021-08-14 09:15:35 status unpacked libgpg-error0:arm64 1.37-1
2021-08-14 09:15:35 status half-configured libgpg-error0:arm64 1.37-1
2021-08-14 09:15:35 status installed libgpg-error0:arm64 1.37-1
2021-08-14 09:15:35 configure liblz4-1:arm64 1.9.2-2 <none>
2021-08-14 09:15:35 status unpacked liblz4-1:arm64 1.9.2-2
2021-08-14 09:15:35 status half-configured liblz4-1:arm64 1.9.2-2
2021-08-14 09:15:35 status installed liblz4-1:arm64 1.9.2-2
2021-08-14 09:15:35 configure libc-bin:arm64 2.31-0ubuntu9 <none>
2021-08-14 09:15:35 status unpacked libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:35 status half-configured libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:36 status installed libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:36 configure ncurses-bin:arm64 6.2-0ubuntu2 <none>
2021-08-14 09:15:36 status unpacked ncurses-bin:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status half-configured ncurses-bin:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status installed ncurses-bin:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 configure libacl1:arm64 2.2.53-6 <none>
2021-08-14 09:15:36 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:36 status unpacked libacl1:arm64 2.2.53-6
2021-08-14 09:15:36 status half-configured libacl1:arm64 2.2.53-6
2021-08-14 09:15:36 status installed libacl1:arm64 2.2.53-6
2021-08-14 09:15:36 configure libsmartcols1:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:36 status unpacked libsmartcols1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status half-configured libsmartcols1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status installed libsmartcols1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 configure libgcrypt20:arm64 1.8.5-5ubuntu1 <none>
2021-08-14 09:15:36 status unpacked libgcrypt20:arm64 1.8.5-5ubuntu1
2021-08-14 09:15:36 status half-configured libgcrypt20:arm64 1.8.5-5ubuntu1
2021-08-14 09:15:36 status installed libgcrypt20:arm64 1.8.5-5ubuntu1
2021-08-14 09:15:36 configure zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2021-08-14 09:15:36 status half-configured zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2021-08-14 09:15:36 status installed zlib1g:arm64 1:1.2.11.dfsg-2ubuntu1
2021-08-14 09:15:36 configure libcom-err2:arm64 1.45.5-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked libcom-err2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status half-configured libcom-err2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status installed libcom-err2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 configure diffutils:arm64 1:3.7-3 <none>
2021-08-14 09:15:36 status unpacked diffutils:arm64 1:3.7-3
2021-08-14 09:15:36 status half-configured diffutils:arm64 1:3.7-3
2021-08-14 09:15:36 status installed diffutils:arm64 1:3.7-3
2021-08-14 09:15:36 configure libsystemd0:arm64 245.4-4ubuntu3 <none>
2021-08-14 09:15:36 status unpacked libsystemd0:arm64 245.4-4ubuntu3
2021-08-14 09:15:36 status half-configured libsystemd0:arm64 245.4-4ubuntu3
2021-08-14 09:15:36 status installed libsystemd0:arm64 245.4-4ubuntu3
2021-08-14 09:15:36 configure hostname:arm64 3.23 <none>
2021-08-14 09:15:36 status unpacked hostname:arm64 3.23
2021-08-14 09:15:36 status half-configured hostname:arm64 3.23
2021-08-14 09:15:36 status installed hostname:arm64 3.23
2021-08-14 09:15:36 configure libpcre3:arm64 2:8.39-12build1 <none>
2021-08-14 09:15:36 status unpacked libpcre3:arm64 2:8.39-12build1
2021-08-14 09:15:36 status half-configured libpcre3:arm64 2:8.39-12build1
2021-08-14 09:15:36 status installed libpcre3:arm64 2:8.39-12build1
2021-08-14 09:15:36 configure libcap-ng0:arm64 0.7.9-2.1build1 <none>
2021-08-14 09:15:36 status unpacked libcap-ng0:arm64 0.7.9-2.1build1
2021-08-14 09:15:36 status half-configured libcap-ng0:arm64 0.7.9-2.1build1
2021-08-14 09:15:36 status installed libcap-ng0:arm64 0.7.9-2.1build1
2021-08-14 09:15:36 configure libext2fs2:arm64 1.45.5-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked libext2fs2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status half-configured libext2fs2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status installed libext2fs2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 configure libncurses6:arm64 6.2-0ubuntu2 <none>
2021-08-14 09:15:36 status unpacked libncurses6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status half-configured libncurses6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status installed libncurses6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 configure libaudit1:arm64 1:2.8.5-2ubuntu6 <none>
2021-08-14 09:15:36 status unpacked libaudit1:arm64 1:2.8.5-2ubuntu6
2021-08-14 09:15:36 status half-configured libaudit1:arm64 1:2.8.5-2ubuntu6
2021-08-14 09:15:36 status installed libaudit1:arm64 1:2.8.5-2ubuntu6
2021-08-14 09:15:36 configure libuuid1:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:36 status unpacked libuuid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status half-configured libuuid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status installed libuuid1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 configure libss2:arm64 1.45.5-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked libss2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status half-configured libss2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status installed libss2:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 configure libpcre2-8-0:arm64 10.34-7 <none>
2021-08-14 09:15:36 status unpacked libpcre2-8-0:arm64 10.34-7
2021-08-14 09:15:36 status half-configured libpcre2-8-0:arm64 10.34-7
2021-08-14 09:15:36 status installed libpcre2-8-0:arm64 10.34-7
2021-08-14 09:15:36 configure libncursesw6:arm64 6.2-0ubuntu2 <none>
2021-08-14 09:15:36 status unpacked libncursesw6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status half-configured libncursesw6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 status installed libncursesw6:arm64 6.2-0ubuntu2
2021-08-14 09:15:36 configure logsave:arm64 1.45.5-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked logsave:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status half-configured logsave:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 status installed logsave:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:36 configure libfdisk1:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:36 status unpacked libfdisk1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status half-configured libfdisk1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 status installed libfdisk1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:36 configure libprocps8:arm64 2:3.3.16-1ubuntu2 <none>
2021-08-14 09:15:36 status unpacked libprocps8:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:36 status half-configured libprocps8:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:36 status installed libprocps8:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:36 configure bsdutils:arm64 1:2.34-0.1ubuntu9 <none>
2021-08-14 09:15:36 status unpacked bsdutils:arm64 1:2.34-0.1ubuntu9
2021-08-14 09:15:36 status half-configured bsdutils:arm64 1:2.34-0.1ubuntu9
2021-08-14 09:15:36 status installed bsdutils:arm64 1:2.34-0.1ubuntu9
2021-08-14 09:15:36 configure e2fsprogs:arm64 1.45.5-2ubuntu1 <none>
2021-08-14 09:15:36 status unpacked e2fsprogs:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:37 status half-configured e2fsprogs:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:39 status installed e2fsprogs:arm64 1.45.5-2ubuntu1
2021-08-14 09:15:39 configure libselinux1:arm64 3.0-1build2 <none>
2021-08-14 09:15:39 status unpacked libselinux1:arm64 3.0-1build2
2021-08-14 09:15:39 status half-configured libselinux1:arm64 3.0-1build2
2021-08-14 09:15:39 status installed libselinux1:arm64 3.0-1build2
2021-08-14 09:15:39 configure sed:arm64 4.7-1 <none>
2021-08-14 09:15:39 status unpacked sed:arm64 4.7-1
2021-08-14 09:15:39 status half-configured sed:arm64 4.7-1
2021-08-14 09:15:39 status installed sed:arm64 4.7-1
2021-08-14 09:15:39 configure findutils:arm64 4.7.0-1ubuntu1 <none>
2021-08-14 09:15:39 status unpacked findutils:arm64 4.7.0-1ubuntu1
2021-08-14 09:15:39 status half-configured findutils:arm64 4.7.0-1ubuntu1
2021-08-14 09:15:39 status installed findutils:arm64 4.7.0-1ubuntu1
2021-08-14 09:15:39 configure libmount1:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:39 status unpacked libmount1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:39 status half-configured libmount1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:39 status installed libmount1:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:39 configure libsemanage1:arm64 3.0-1build2 <none>
2021-08-14 09:15:39 status unpacked libsemanage1:arm64 3.0-1build2
2021-08-14 09:15:39 status half-configured libsemanage1:arm64 3.0-1build2
2021-08-14 09:15:39 status installed libsemanage1:arm64 3.0-1build2
2021-08-14 09:15:39 configure tar:arm64 1.30+dfsg-7 <none>
2021-08-14 09:15:39 status unpacked tar:arm64 1.30+dfsg-7
2021-08-14 09:15:39 status half-configured tar:arm64 1.30+dfsg-7
2021-08-14 09:15:39 status installed tar:arm64 1.30+dfsg-7
2021-08-14 09:15:39 configure coreutils:arm64 8.30-3ubuntu2 <none>
2021-08-14 09:15:39 status unpacked coreutils:arm64 8.30-3ubuntu2
2021-08-14 09:15:39 status half-configured coreutils:arm64 8.30-3ubuntu2
2021-08-14 09:15:40 status installed coreutils:arm64 8.30-3ubuntu2
2021-08-14 09:15:40 configure fdisk:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:40 status unpacked fdisk:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:40 status half-configured fdisk:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:40 status installed fdisk:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:40 configure dpkg:arm64 1.19.7ubuntu3 <none>
2021-08-14 09:15:40 status unpacked dpkg:arm64 1.19.7ubuntu3
2021-08-14 09:15:40 status half-configured dpkg:arm64 1.19.7ubuntu3
2021-08-14 09:15:40 status installed dpkg:arm64 1.19.7ubuntu3
2021-08-14 09:15:40 configure grep:arm64 3.4-1 <none>
2021-08-14 09:15:40 status unpacked grep:arm64 3.4-1
2021-08-14 09:15:40 status half-configured grep:arm64 3.4-1
2021-08-14 09:15:40 status installed grep:arm64 3.4-1
2021-08-14 09:15:40 configure perl-base:arm64 5.30.0-9build1 <none>
2021-08-14 09:15:40 status unpacked perl-base:arm64 5.30.0-9build1
2021-08-14 09:15:40 status half-configured perl-base:arm64 5.30.0-9build1
2021-08-14 09:15:40 status installed perl-base:arm64 5.30.0-9build1
2021-08-14 09:15:40 configure init-system-helpers:all 1.57 <none>
2021-08-14 09:15:40 status unpacked init-system-helpers:all 1.57
2021-08-14 09:15:40 status half-configured init-system-helpers:all 1.57
2021-08-14 09:15:40 status installed init-system-helpers:all 1.57
2021-08-14 09:15:40 configure gzip:arm64 1.10-0ubuntu4 <none>
2021-08-14 09:15:40 status unpacked gzip:arm64 1.10-0ubuntu4
2021-08-14 09:15:40 status half-configured gzip:arm64 1.10-0ubuntu4
2021-08-14 09:15:40 status installed gzip:arm64 1.10-0ubuntu4
2021-08-14 09:15:40 configure procps:arm64 2:3.3.16-1ubuntu2 <none>
2021-08-14 09:15:40 status unpacked procps:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:40 status half-configured procps:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:41 status installed procps:arm64 2:3.3.16-1ubuntu2
2021-08-14 09:15:41 configure debconf:all 1.5.73 <none>
2021-08-14 09:15:41 status unpacked debconf:all 1.5.73
2021-08-14 09:15:41 status half-configured debconf:all 1.5.73
2021-08-14 09:15:42 status installed debconf:all 1.5.73
2021-08-14 09:15:42 configure libpam0g:arm64 1.3.1-5ubuntu4 <none>
2021-08-14 09:15:42 status unpacked libpam0g:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:42 status half-configured libpam0g:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:42 status installed libpam0g:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:42 configure dash:arm64 0.5.10.2-6 <none>
2021-08-14 09:15:42 status unpacked dash:arm64 0.5.10.2-6
2021-08-14 09:15:42 status half-configured dash:arm64 0.5.10.2-6
2021-08-14 09:15:45 status installed dash:arm64 0.5.10.2-6
2021-08-14 09:15:45 configure libpam-modules-bin:arm64 1.3.1-5ubuntu4 <none>
2021-08-14 09:15:45 status unpacked libpam-modules-bin:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 status half-configured libpam-modules-bin:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 status installed libpam-modules-bin:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 configure libpam-modules:arm64 1.3.1-5ubuntu4 <none>
2021-08-14 09:15:45 status unpacked libpam-modules:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 status half-configured libpam-modules:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 status installed libpam-modules:arm64 1.3.1-5ubuntu4
2021-08-14 09:15:45 configure passwd:arm64 1:4.8.1-1ubuntu5 <none>
2021-08-14 09:15:45 status unpacked passwd:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:45 status half-configured passwd:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:46 status installed passwd:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:46 configure libpam-runtime:all 1.3.1-5ubuntu4 <none>
2021-08-14 09:15:46 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2021-08-14 09:15:46 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2021-08-14 09:15:47 status installed libpam-runtime:all 1.3.1-5ubuntu4
2021-08-14 09:15:47 configure login:arm64 1:4.8.1-1ubuntu5 <none>
2021-08-14 09:15:47 status unpacked login:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:47 status half-configured login:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:48 status installed login:arm64 1:4.8.1-1ubuntu5
2021-08-14 09:15:48 configure util-linux:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:48 status unpacked util-linux:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:48 status half-configured util-linux:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:51 status installed util-linux:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:52 configure mount:arm64 2.34-0.1ubuntu9 <none>
2021-08-14 09:15:52 status unpacked mount:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:52 status half-configured mount:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:52 status installed mount:arm64 2.34-0.1ubuntu9
2021-08-14 09:15:52 configure sysvinit-utils:arm64 2.96-2.1ubuntu1 <none>
2021-08-14 09:15:52 status unpacked sysvinit-utils:arm64 2.96-2.1ubuntu1
2021-08-14 09:15:52 status half-configured sysvinit-utils:arm64 2.96-2.1ubuntu1
2021-08-14 09:15:52 status installed sysvinit-utils:arm64 2.96-2.1ubuntu1
2021-08-14 09:15:52 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2021-08-14 09:15:52 status half-configured libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:52 status installed libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:53 startup archives unpack
2021-08-14 09:15:53 install adduser:all <none> 3.118ubuntu2
2021-08-14 09:15:53 status half-installed adduser:all 3.118ubuntu2
2021-08-14 09:15:53 status unpacked adduser:all 3.118ubuntu2
2021-08-14 09:15:53 install apt:arm64 <none> 2.0.2
2021-08-14 09:15:53 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:15:53 status half-installed apt:arm64 2.0.2
2021-08-14 09:15:54 status unpacked apt:arm64 2.0.2
2021-08-14 09:15:54 install busybox-static:arm64 <none> 1:1.30.1-4ubuntu6
2021-08-14 09:15:54 status half-installed busybox-static:arm64 1:1.30.1-4ubuntu6
2021-08-14 09:15:55 status unpacked busybox-static:arm64 1:1.30.1-4ubuntu6
2021-08-14 09:15:55 install ca-certificates:all <none> 20190110ubuntu1
2021-08-14 09:15:55 status half-installed ca-certificates:all 20190110ubuntu1
2021-08-14 09:15:55 status unpacked ca-certificates:all 20190110ubuntu1
2021-08-14 09:15:55 install gpgv:arm64 <none> 2.2.19-3ubuntu2
2021-08-14 09:15:55 status half-installed gpgv:arm64 2.2.19-3ubuntu2
2021-08-14 09:15:56 status unpacked gpgv:arm64 2.2.19-3ubuntu2
2021-08-14 09:15:56 install libapparmor1:arm64 <none> 2.13.3-7ubuntu5
2021-08-14 09:15:56 status half-installed libapparmor1:arm64 2.13.3-7ubuntu5
2021-08-14 09:15:56 status unpacked libapparmor1:arm64 2.13.3-7ubuntu5
2021-08-14 09:15:56 install libapt-pkg6.0:arm64 <none> 2.0.2
2021-08-14 09:15:56 status half-installed libapt-pkg6.0:arm64 2.0.2
2021-08-14 09:15:57 status unpacked libapt-pkg6.0:arm64 2.0.2
2021-08-14 09:15:57 install libargon2-1:arm64 <none> 0~20171227-0.2
2021-08-14 09:15:57 status half-installed libargon2-1:arm64 0~20171227-0.2
2021-08-14 09:15:57 status unpacked libargon2-1:arm64 0~20171227-0.2
2021-08-14 09:15:57 install libcap2:arm64 <none> 1:2.32-1
2021-08-14 09:15:57 status half-installed libcap2:arm64 1:2.32-1
2021-08-14 09:15:57 status unpacked libcap2:arm64 1:2.32-1
2021-08-14 09:15:57 install libcryptsetup12:arm64 <none> 2:2.2.2-3ubuntu2
2021-08-14 09:15:57 status half-installed libcryptsetup12:arm64 2:2.2.2-3ubuntu2
2021-08-14 09:15:57 status unpacked libcryptsetup12:arm64 2:2.2.2-3ubuntu2
2021-08-14 09:15:58 install libdevmapper1.02.1:arm64 <none> 2:1.02.167-1ubuntu1
2021-08-14 09:15:58 status half-installed libdevmapper1.02.1:arm64 2:1.02.167-1ubuntu1
2021-08-14 09:15:58 status unpacked libdevmapper1.02.1:arm64 2:1.02.167-1ubuntu1
2021-08-14 09:15:58 install libffi7:arm64 <none> 3.3-4
2021-08-14 09:15:58 status half-installed libffi7:arm64 3.3-4
2021-08-14 09:15:58 status unpacked libffi7:arm64 3.3-4
2021-08-14 09:15:58 install libgmp10:arm64 <none> 2:6.2.0+dfsg-4
2021-08-14 09:15:58 status half-installed libgmp10:arm64 2:6.2.0+dfsg-4
2021-08-14 09:15:59 status unpacked libgmp10:arm64 2:6.2.0+dfsg-4
2021-08-14 09:15:59 install libgnutls30:arm64 <none> 3.6.13-2ubuntu1
2021-08-14 09:15:59 status half-installed libgnutls30:arm64 3.6.13-2ubuntu1
2021-08-14 09:15:59 status unpacked libgnutls30:arm64 3.6.13-2ubuntu1
2021-08-14 09:15:59 install libhogweed5:arm64 <none> 3.5.1+really3.5.1-2
2021-08-14 09:15:59 status half-installed libhogweed5:arm64 3.5.1+really3.5.1-2
2021-08-14 09:15:59 status unpacked libhogweed5:arm64 3.5.1+really3.5.1-2
2021-08-14 09:16:00 install libidn2-0:arm64 <none> 2.2.0-2
2021-08-14 09:16:00 status half-installed libidn2-0:arm64 2.2.0-2
2021-08-14 09:16:00 status unpacked libidn2-0:arm64 2.2.0-2
2021-08-14 09:16:00 install libip4tc2:arm64 <none> 1.8.4-3ubuntu2
2021-08-14 09:16:00 status half-installed libip4tc2:arm64 1.8.4-3ubuntu2
2021-08-14 09:16:00 status unpacked libip4tc2:arm64 1.8.4-3ubuntu2
2021-08-14 09:16:00 install libjson-c4:arm64 <none> 0.13.1+dfsg-7
2021-08-14 09:16:00 status half-installed libjson-c4:arm64 0.13.1+dfsg-7
2021-08-14 09:16:00 status unpacked libjson-c4:arm64 0.13.1+dfsg-7
2021-08-14 09:16:01 install libkmod2:arm64 <none> 27-1ubuntu2
2021-08-14 09:16:01 status half-installed libkmod2:arm64 27-1ubuntu2
2021-08-14 09:16:01 status unpacked libkmod2:arm64 27-1ubuntu2
2021-08-14 09:16:01 install libnettle7:arm64 <none> 3.5.1+really3.5.1-2
2021-08-14 09:16:01 status half-installed libnettle7:arm64 3.5.1+really3.5.1-2
2021-08-14 09:16:01 status unpacked libnettle7:arm64 3.5.1+really3.5.1-2
2021-08-14 09:16:01 install libp11-kit0:arm64 <none> 0.23.20-1build1
2021-08-14 09:16:01 status half-installed libp11-kit0:arm64 0.23.20-1build1
2021-08-14 09:16:01 status unpacked libp11-kit0:arm64 0.23.20-1build1
2021-08-14 09:16:02 install libpsl5:arm64 <none> 0.21.0-1ubuntu1
2021-08-14 09:16:02 status half-installed libpsl5:arm64 0.21.0-1ubuntu1
2021-08-14 09:16:02 status unpacked libpsl5:arm64 0.21.0-1ubuntu1
2021-08-14 09:16:02 install libseccomp2:arm64 <none> 2.4.3-1ubuntu1
2021-08-14 09:16:02 status half-installed libseccomp2:arm64 2.4.3-1ubuntu1
2021-08-14 09:16:02 status unpacked libseccomp2:arm64 2.4.3-1ubuntu1
2021-08-14 09:16:02 install libssl1.1:arm64 <none> 1.1.1f-1ubuntu2
2021-08-14 09:16:02 status half-installed libssl1.1:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:03 status unpacked libssl1.1:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:03 install libstdc++6:arm64 <none> 10-20200411-0ubuntu1
2021-08-14 09:16:03 status half-installed libstdc++6:arm64 10-20200411-0ubuntu1
2021-08-14 09:16:03 status unpacked libstdc++6:arm64 10-20200411-0ubuntu1
2021-08-14 09:16:04 install libtasn1-6:arm64 <none> 4.16.0-2
2021-08-14 09:16:04 status half-installed libtasn1-6:arm64 4.16.0-2
2021-08-14 09:16:04 status unpacked libtasn1-6:arm64 4.16.0-2
2021-08-14 09:16:04 install libunistring2:arm64 <none> 0.9.10-2
2021-08-14 09:16:04 status half-installed libunistring2:arm64 0.9.10-2
2021-08-14 09:16:04 status unpacked libunistring2:arm64 0.9.10-2
2021-08-14 09:16:04 install openssl:arm64 <none> 1.1.1f-1ubuntu2
2021-08-14 09:16:04 status half-installed openssl:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:05 status unpacked openssl:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:05 install systemd:arm64 <none> 245.4-4ubuntu3
2021-08-14 09:16:05 status half-installed systemd:arm64 245.4-4ubuntu3
2021-08-14 09:16:08 status unpacked systemd:arm64 245.4-4ubuntu3
2021-08-14 09:16:08 install systemd-timesyncd:arm64 <none> 245.4-4ubuntu3
2021-08-14 09:16:08 status half-installed systemd-timesyncd:arm64 245.4-4ubuntu3
2021-08-14 09:16:08 status unpacked systemd-timesyncd:arm64 245.4-4ubuntu3
2021-08-14 09:16:09 install ubuntu-keyring:all <none> 2020.02.11.2
2021-08-14 09:16:09 status half-installed ubuntu-keyring:all 2020.02.11.2
2021-08-14 09:16:09 status unpacked ubuntu-keyring:all 2020.02.11.2
2021-08-14 09:16:09 install wget:arm64 <none> 1.20.3-1ubuntu1
2021-08-14 09:16:09 status half-installed wget:arm64 1.20.3-1ubuntu1
2021-08-14 09:16:09 status unpacked wget:arm64 1.20.3-1ubuntu1
2021-08-14 09:16:09 trigproc libc-bin:arm64 2.31-0ubuntu9 <none>
2021-08-14 09:16:09 status half-configured libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:16:09 status installed libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:16:09 startup packages configure
2021-08-14 09:16:09 configure libip4tc2:arm64 1.8.4-3ubuntu2 <none>
2021-08-14 09:16:09 status triggers-pending libc-bin:arm64 2.31-0ubuntu9
2021-08-14 09:16:09 status unpacked libip4tc2:arm64 1.8.4-3ubuntu2
2021-08-14 09:16:09 status half-configured libip4tc2:arm64 1.8.4-3ubuntu2
2021-08-14 09:16:09 status installed libip4tc2:arm64 1.8.4-3ubuntu2
2021-08-14 09:16:09 configure adduser:all 3.118ubuntu2 <none>
2021-08-14 09:16:09 status unpacked adduser:all 3.118ubuntu2
2021-08-14 09:16:09 status half-configured adduser:all 3.118ubuntu2
2021-08-14 09:16:10 status installed adduser:all 3.118ubuntu2
2021-08-14 09:16:10 configure libapparmor1:arm64 2.13.3-7ubuntu5 <none>
2021-08-14 09:16:10 status unpacked libapparmor1:arm64 2.13.3-7ubuntu5
2021-08-14 09:16:10 status half-configured libapparmor1:arm64 2.13.3-7ubuntu5
2021-08-14 09:16:10 status installed libapparmor1:arm64 2.13.3-7ubuntu5
2021-08-14 09:16:10 configure libssl1.1:arm64 1.1.1f-1ubuntu2 <none>
2021-08-14 09:16:10 status unpacked libssl1.1:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:10 status half-configured libssl1.1:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:11 status installed libssl1.1:arm64 1.1.1f-1ubuntu2
2021-08-14 09:16:11 configure libargon2-1:arm64 0~20171227-0.2 <none>
2021-08-14 09:16:11 status unpacked libargon2-1:arm64 0~20171227-0.2
2021-08-14 09:16:11 status half-configured libargon2-1:arm64 0~20171227-0.2
2021-08-14 09:16:11 status installed libargon2-1:arm64 0~20171227-0.2
2021-08-14 09:16:11 configure libffi7:arm64 3.3-4 <none>
2021-08-14 09:16:11 status unpacked libffi7:arm64 3.3-4
2021-08-14 09:16:11 status half-configured libffi7:arm64 3.3-4
